Economy (GDP per Capita),Family,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Happiness Score
-0.23366359799213565,-3.671252466531649,-3.9504044304849,-0.2132381597273567,2.839638268516216,1.8881399611748308,6.13
-0.28153807325918684,-3.5991065504053825,-4.066189564745956,0.9797382345501701,2.5561451128231387,3.2860816603819534,6.123
-0.5663420926148327,-2.2637193933914297,-4.224360749113701,1.5348088827073714,4.371159565112261,2.9758327701735636,6.003
0.7846952428146773,-2.610739331028332,-3.541470382859287,-0.8033781824157565,1.4746476830078228,2.510541012973308,5.995
1.0411422610389716,-2.6721148025925308,-2.7340077840593864,0.42260871900366104,3.460073630792039,1.889670874918635,5.987
0.9753368934046712,-3.9230430922203494,-2.841336776246532,-0.7033858562084072,2.3286284420778673,2.6505521068551663,5.984
0.016865218397462443,-3.770665477194776,-3.534916372543693,0.35116602059470386,3.462658098967154,1.9856244652483281,5.975
1.1746669679647506,-2.8629106495438545,-3.698064642461298,0.1396517107998848,4.357486576548447,2.550900707430427,5.96
0.9917819393538475,-2.9470409306216547,-2.8865020702793527,-1.1818666374833837,1.3286086195507403,2.974838097844939,5.948
-0.44321831061556205,-3.847567706953755,-4.41552021774425,0.9578456113105374,2.464886022511368,2.8065655559348923,5.89
-0.6619399401233685,-3.708928538337708,-4.155196836375111,-0.7301511322693996,0.8783429716773228,2.8379964972732634,5.889
-0.2454748178239331,-2.441743036987905,-4.0080292612232205,0.7166149821967188,2.3855088734540715,3.6792553156080468,5.878
0.6679177878892086,-3.2769311813747217,-4.06815926216246,0.5621999279986845,2.416076563264694,2.0173839159637805,5.855
0.82516566982896,-2.592209313162012,-3.2145306501114588,1.1939977008640654,1.5644642919907252,3.146707284942756,5.848
0.7300966829099078,-2.670548899647046,-3.7564558148116203,-1.5177365375923533,0.5881608761962058,0.4802660966090607,5.833
-0.6650375521474858,-3.1939309064334718,-3.7128996234261664,0.8247741490483199,3.566001945984358,3.306465780186308,5.828
0.10795515897659162,-3.8616379018127134,-3.7605161480594065,-0.1345894254558246,2.0224622367888014,2.3378939038243014,5.824
0.4397018516082938,-2.7859644998306226,-3.738865691411264,-0.37877109782765,3.547219860072942,1.929392827937109,5.813
0.6754981230051383,-2.5650813112590147,-3.5791902163527096,0.6632903168136646,1.6645982009345688,2.498872699596421,5.791
0.673760438211121,-3.4927661036021953,-3.783253605766234,0.6565646833419281,2.6878662931181996,3.615352786296226,5.77
0.5671824375114047,-4.457146853206238,-3.54514234582268,-1.2060926437642308,1.1830291027744506,1.1267746140772454,5.759
0.6903565871858643,-3.2929547379206854,-3.8561542852652515,-0.12278525242379709,2.7514127353498146,2.629078388835066,5.754
0.7059453826568294,-2.7706827037680735,-3.9789974214027173,-0.4651748992655724,1.3585899843523028,-0.8892959948545407,5.716
-0.11822088645917252,-3.1542195139050793,-3.914792957065617,0.47936483003556085,1.1392289558870032,2.858894546056854,5.709
0.8832899669969527,-3.4933717149494017,-3.0130427067380796,0.3822549181732413,3.1084387600985655,3.2018564267943996,5.695
0.8834662538601139,-4.148379937122148,-3.0130427067380796,-0.19113964974879352,2.050465502066533,3.4766568223843715,5.689
0.20642396397089463,-3.462417716582766,-4.1572320775773015,-1.021069094378497,3.400973771631533,1.5142512906431425,5.605
-0.1406345019182339,-4.40942794237976,-4.110676838110648,-1.2839178310800403,1.7802306871958429,3.3371147924844164,5.589
0.2547265644770518,-2.814785951435091,-4.416604702354475,0.28500774848496824,4.372245687150612,2.5179971578900378,5.548
0.3784799424161834,-3.8223847752108733,-3.83561607640733,0.8653338366176709,2.277448492408103,3.8631235858776933,5.477
1.331511908502991,-3.54114576597615,-2.6405160147323476,1.108417446381866,4.727959715344234,3.9499206202810933,5.474
0.7414545936650052,-2.8090889397817476,-3.599564059770833,0.0981998473618347,3.197708672692678,1.634456460534494,5.429
-0.5670472400674772,-4.083424215256244,-3.699542373665375,1.097162304653653,2.680428195278481,2.507673216267371,5.36
0.5128860836577684,-3.9640498915944824,-3.75484554497828,-1.4166461487773732,3.251432260014216,2.0637541956834697,5.332
-0.964649668008669,-3.1536548634424912,-4.043221321308667,0.0013644511514226962,1.6691409670399036,3.440914634276819,5.286
-0.5111643044453907,-4.11062222643989,-5.3978103708919445,-0.6261097001964131,1.6225825640067657,3.2699612405297382,5.268
-0.21885550148659852,-3.3544652491376157,-4.30268023718919,0.6690551455037242,3.2228205905355565,4.343037846912304,5.253
0.4194792300199497,-3.9938624444464903,-4.079306038910566,-0.4410861508106789,3.2813596816867094,1.510910637492875,5.212
-0.6595474755518956,-5.328501806904667,-4.4929967224205605,-2.1518676934989487,2.683282825757321,3.6482287461055414,5.194
0.11246306590599824,-3.558117916553681,-3.8827421488096214,-0.19189456779153946,3.10974883126358,1.930199614948649,5.192
0.2947940500898232,-4.106356228719789,-3.7786256437680437,-1.729250847387172,3.110051042558792,2.4441492763373605,5.192
0.08259503451897945,-3.9625147852179277,-3.4362969167209636,0.5654941158215762,1.2931105242747085,1.5661293786513726,5.14
-0.9744713646705048,-4.070115922240673,-5.096660196514465,0.3685291355778605,2.9174582043042516,2.733379575906873,5.129
0.46873881635469583,-4.172868015541105,-3.6172169053420538,-0.5757360780713653,0.3310669067365348,2.218454080242961,5.124
0.15917908464370464,-3.730469130297788,-3.6936293118839045,-1.6024932451188298,1.2429049887729118,2.704880327222827,5.123
0.7620297889796717,-3.204647347987099,-3.2073132351100364,0.5498467236628415,0.615080903824111,2.2155627355660528,5.102
0.6441946128752359,-3.3890302171585516,-3.7816870669624754,-0.9461263214077177,2.083030888896259,2.623389027262206,5.098
-0.38280228422647433,-3.632042649234661,-4.2794165626213,1.309980563795033,2.8964958429704573,3.1242656356288623,5.073
-1.6844289302956716,-3.9454389304024913,-4.722090924618328,0.2144572259447106,4.8738469777351465,4.441899053977517,5.057
-0.30858551483562713,-4.877764550035932,-4.184687960397294,-0.12120678742532823,2.4291828494903642,1.4171938420914227,5.013
0.1540919494496258,-3.7582467268141073,-3.7411773477673886,-0.6862972568771581,1.8986794099775632,2.941639065425318,5.007
-1.9498413947035902,-3.666648140096751,-5.511319186734137,-0.6464924873505534,3.237885233025201,2.9351465376236288,4.971
0.05375954047333294,-4.432707035170188,-3.449090881560447,-0.530097850941724,2.0970133553868857,2.270011352007779,4.959
-0.0631942013152971,-4.059595134260393,-3.5346889498922933,-2.347940497873964,-0.12422077458329836,3.1119946054102026,4.949
-1.2135415349546277,-3.60905466694813,-5.532260399942894,-0.8022801198081261,2.921426973684607,2.466239191407352,4.898
0.09581654925606616,-3.0621779553484854,-3.9825474511878887,0.9755518708585789,3.1037967292331645,2.8925127716914627,4.885
-0.6715601660844489,-4.625489012008635,-4.383840156468229,1.1072507548612585,3.942084064774941,4.080808547756933,4.876
-0.0733684717034554,-2.46224654148838,-4.207755549773727,0.011590159184981373,1.258119967101739,3.6239404932428356,4.874
-0.3658283776878142,-3.4822148462248226,-5.532867361399991,-0.8783895842995129,1.374166519034381,2.626111814479356,4.867
0.423886401598979,-4.445802620876591,-3.3477193002748016,-0.6547965858207588,1.7464211824176943,2.904980301883957,4.839
0.6638883738740964,-2.927206881082164,-3.653976865185305,-0.778603144831094,1.2861906682438775,2.121745353339099,4.8
-0.6598244977654347,-3.9383975034398255,-3.8873578395507185,-0.2271012001486915,2.1663690791646384,2.9892918786399734,4.788
-1.1757154108877625,-4.272195931722371,-4.3035989283717235,0.25796795677206796,3.1868444115353474,2.9855449646364103,4.786
0.059954764521567915,-4.963770848737221,-3.732072346155056,-1.1796705122681226,2.087532016763844,1.2991047085613345,4.739
-0.6513879121712935,-4.0372621023026145,-4.010930472153834,-1.3010750593242664,2.9651283152975614,1.9528804455692803,4.715
-1.15793562154608,-5.301536150719365,-4.211242401973401,-0.18098257062821183,2.9285735567024522,2.8582978765861515,4.694
0.3814768190899231,-5.093214314826373,-3.8767969118534773,-0.9212826549100783,1.9996321645167239,3.8804500377167863,4.686
-0.14670380677849665,-2.924348069112384,-3.9626573990331195,-1.2582506176266781,1.3459913453665084,2.365282336701696,4.681
0.159078349293327,-3.005884181794136,-5.150445970537069,-0.7034544851213842,2.4765420217271488,2.033399662068507,4.642
-0.7850889059602338,-4.781746410582801,-4.828730744810323,-0.07652936507736345,1.696768963082555,2.9935267360059514,4.633
-1.4765867186286679,-3.64140395954735,-5.007487277665052,-1.2076024798497227,2.3616479894402054,2.685361349655944,4.61
-1.9797597937657978,-4.476758383288943,-4.988709757412484,-1.0243632822013884,2.065603116097361,3.0818332675551408,4.571
-0.5347363764337969,-5.3769872351579835,-4.4910281184877,-0.2519448666463309,2.421501499185027,3.22162919557925,4.565
-0.8468144919042329,-3.713674727569316,-4.917928288076761,-2.290566726625272,3.1464099195897153,2.6913787467990713,4.55
-1.4873402172814985,-4.611559745958725,-4.864359636341444,-1.3061535988845574,3.3825084903349514,4.263628865422744,4.518
-1.2525261155508378,-4.243461670266695,-4.320133482411699,-0.35516275176359496,2.007641409382912,3.5717813986788594,4.514
-1.678737382999326,-4.964294419164162,-4.7167947402376385,-0.0004885294989536674,3.184509358616138,3.0793146105711173,4.512
-1.0155462037870544,-4.228458970319425,-4.944755522829518,-1.3193989790890999,3.4078602694670685,2.9083427480769894,4.436
-1.240588976531068,-3.771682828093343,-4.792074470913463,-0.08524523702543024,1.9952465855988897,3.852840619938706,4.419
-1.0503502673425857,-4.991311719269462,-4.933653630728072,0.17959373815244303,4.20185850212988,2.6123819319003734,4.369
-0.2244211295949723,-4.513882857132645,-3.76150337671104,-1.6203367624928249,1.5917905385942024,1.5190329825294298,4.35
0.34307146675838573,-3.351590356362699,-5.566335973558356,0.41437324944643267,2.918120195913471,1.8607274057374998,4.332
-1.4763852479279125,-4.704525158521757,-4.592153131771984,0.03842406415895111,3.5425635205534847,5.487614367494677,4.307
-0.2906798063059726,-5.371384095055505,-3.7638428174704264,-0.19765939648159947,4.7916282100513765,1.145686234701444,4.297
-2.1186738419367894,-5.33280552771712,-5.26634530294521,-0.027665579037807888,2.1912508187422617,3.618292240774419,4.292
-0.055613866199367465,-3.6944628851633032,-3.840811715438471,0.7047421802517143,2.516903986093087,4.015752122765981,4.271
-1.095051579072736,-4.166882044439247,-5.248092470418563,0.4016082716327283,1.985519016750903,2.8128093523484714,4.252
0.3899385885216587,-3.34533437802539,-3.6262306725201636,-0.8832622371208734,0.49051445074435535,2.027710428689711,4.218
0.06164208164039628,-4.600382387649267,-4.159063033775525,-1.7959581508007232,2.0816434481180472,1.957430059503237,4.194
-0.7827971767391386,-4.778182909971622,-4.8306292109563,-0.5412157348439822,2.3281779981001804,1.694483259352972,4.077
-0.2506878722059845,-4.256762999681732,-5.385210670014871,-2.2697721659932704,2.214652104238314,2.073519752177907,4.033
-1.5024253360005744,-3.6316521219980844,-5.308136936256526,-0.3157011268018748,2.9046177425730044,2.670126899070774,3.995
-0.44994239525328034,-4.823839224719883,-5.068848105740108,-0.13664829284513189,2.8292950487537896,2.0782243521706225,3.989
-1.5570238959053444,-4.46766044464044,-4.933012916963422,-1.409645999653729,3.613574758845751,2.557627256516622,3.956
-1.6276393765201849,-3.2319130282560655,-4.997526217312873,0.15577950534945742,2.237737881840346,3.383242107773785,3.931
-1.2399090129160177,-3.8557513408593853,-4.731755597032809,-0.45879241035872037,2.713922884139946,2.8298571246448865,3.904
0.5110224796757792,-4.107346466361185,-4.736618868040635,-0.7921916696005215,2.7595420428083832,1.3624838838198015,3.896
-1.9842928845327992,-4.526911602890313,-5.1019619217121965,0.29063531934907433,3.2413034435089676,2.7172732950720495,3.845
-0.9996552022649557,-4.910239450940651,-4.179290884840718,1.5639761707225563,2.234572004030199,3.9930485714582846,3.819
-1.4408256692445476,-3.7568853521836663,-4.88169030045355,-0.7260333974907854,1.9783229903998942,3.686674263736271,3.781
-1.634640483371442,-4.811024163146917,-4.638095701390162,-1.6658377317965125,2.3682671806340303,2.8665633118191556,3.681
-1.2979577585712274,-4.561679376687373,-5.4159582435209215,-1.3695667144752168,1.8873556362364616,2.636559918008617,3.667
-1.7204418180557364,-5.244719912189356,-5.234717173221489,-0.39338905629173077,2.8808290766311866,3.3583876659638645,3.656
-0.9871640188181082,-4.5312765777388,-5.412810968678645,0.23394783723015147,3.4481480698458453,2.7781065449406737,3.655
-1.5090235014503208,-4.284268362831755,-5.163689107406971,-0.2720531381485638,2.957240798355387,2.8971406659822665,3.587
-1.3536392234925585,-5.478598350368985,-5.086571218232663,-1.3755374299042076,2.5886015331782266,3.799722007597338,3.575
-1.5997860521407221,-4.523851061920324,-4.751272846357132,1.0804854788002658,5.567074886043525,2.960941247064396,3.465
-1.4371740127933523,-5.415578860225551,-5.0473414527949565,0.3426560353855676,2.3514506561236357,2.6261942719508515,3.34
-0.48887660817430156,-5.226780733704311,-3.790570706401458,-1.9060389272156772,3.531886057426006,4.307378139091943,3.006
-2.120537445918779,-5.32575227150907,-5.2699166963985515,-2.1691621795691285,2.6327729729543616,2.744055075036449,2.905
-1.6335323945172864,-5.61418050244635,-5.1324955710168485,-0.48068503359835263,2.7161193482384443,2.492052033455054,2.839
